id,external_id,season,season_type,week,home_team_id,away_team_id,game_date,kickoff_time,status,quarter,time_remaining,home_score,away_score,home_score_q1,home_score_q2,home_score_q3,home_score_q4,home_score_ot,away_score_q1,away_score_q2,away_score_q3,away_score_q4,away_score_ot,stadium,dome,surface,temperature,wind_speed,weather_condition,home_spread,total_over_under,checksum,created_at,updated_at
3162,2025_06_LA_BAL,2025,REG,6,48,56,2025-10-12 00:00:00,2025-10-12 00:00:00,SCHEDULED,,,,,,,,,,,,,,,M&T Bank Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804095,2025-09-19 22:25:42.295879
3163,2025_06_DAL_CAR,2025,REG,6,47,41,2025-10-12 00:00:00,2025-10-12 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Bank of America Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804095,2025-09-19 22:25:42.295879
3164,2025_06_ARI_IND,2025,REG,6,62,54,2025-10-12 00:00:00,2025-10-12 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Lucas Oil Stadium,t,fieldturf,,,,,,,2025-09-19 00:11:29.804096,2025-09-19 22:25:42.295879
3165,2025_06_SEA_JAX,2025,REG,6,61,45,2025-10-12 00:00:00,2025-10-12 00:00:00,SCHEDULED,,,,,,,,,,,,,,,TIAA Bank Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804097,2025-09-19 22:25:42.29588
3166,2025_06_LAC_MIA,2025,REG,6,39,55,2025-10-12 00:00:00,2025-10-12 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Hard Rock Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804097,2025-09-19 22:25:42.29588
3167,2025_06_CLE_PIT,2025,REG,6,65,40,2025-10-12 00:00:00,2025-10-12 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Acrisure Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804098,2025-09-19 22:25:42.29588
3168,2025_06_SF_TB,2025,REG,6,58,38,2025-10-12 00:00:00,2025-10-12 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Raymond James Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804098,2025-09-19 22:25:42.295881
3169,2025_06_TEN_LV,2025,REG,6,57,66,2025-10-12 00:00:00,2025-10-12 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Allegiant Stadium,t,grass,,,,,,,2025-09-19 00:11:29.804099,2025-09-19 22:25:42.295881
3170,2025_06_CIN_GB,2025,REG,6,53,42,2025-10-12 00:00:00,2025-10-12 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Lambeau Field,f,grass,,,,,,,2025-09-19 00:11:29.8041,2025-09-19 22:25:42.295881
3171,2025_06_NE_NO,2025,REG,6,50,51,2025-10-12 00:00:00,2025-10-12 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Mercedes-Benz Superdome,t,sportturf,,,,,,,2025-09-19 00:11:29.8041,2025-09-19 22:25:42.295882
3172,2025_06_DET_KC,2025,REG,6,70,69,2025-10-12 00:00:00,2025-10-12 00:00:00,SCHEDULED,,,,,,,,,,,,,,,GEHA Field at Arrowhead Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804101,2025-09-19 22:25:42.295882
3173,2025_06_BUF_ATL,2025,REG,6,63,71,2025-10-13 00:00:00,2025-10-13 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Mercedes-Benz Stadium,t,fieldturf,,,,,,,2025-09-19 00:11:29.804101,2025-09-19 22:25:42.295882
3174,2025_06_CHI_WAS,2025,REG,6,46,68,2025-10-13 00:00:00,2025-10-13 00:00:00,SCHEDULED,,,,,,,,,,,,,,,FedExField,f,grass,,,,,,,2025-09-19 00:11:29.804102,2025-09-19 22:25:42.295882
3175,2025_07_PIT_CIN,2025,REG,7,42,65,2025-10-16 00:00:00,2025-10-16 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Paycor Stadium,f,fieldturf,,,,,,,2025-09-19 00:11:29.804103,2025-09-19 22:25:42.295883
3176,2025_07_LA_JAX,2025,REG,7,61,56,2025-10-19 00:00:00,2025-10-19 00:00:00,SCHEDULED,,,,,,,,,,,,,,,TIAA Bank Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804103,2025-09-19 22:25:42.295883
3177,2025_07_NO_CHI,2025,REG,7,68,50,2025-10-19 00:00:00,2025-10-19 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Soldier Field,f,grass,,,,,,,2025-09-19 00:11:29.804104,2025-09-19 22:25:42.295883
3178,2025_07_MIA_CLE,2025,REG,7,40,39,2025-10-19 00:00:00,2025-10-19 00:00:00,SCHEDULED,,,,,,,,,,,,,,,FirstEnergy Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804105,2025-09-19 22:25:42.295884
3179,2025_07_LV_KC,2025,REG,7,70,57,2025-10-19 00:00:00,2025-10-19 00:00:00,SCHEDULED,,,,,,,,,,,,,,,GEHA Field at Arrowhead Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804105,2025-09-19 22:25:42.295884
3180,2025_07_PHI_MIN,2025,REG,7,43,60,2025-10-19 00:00:00,2025-10-19 00:00:00,SCHEDULED,,,,,,,,,,,,,,,U.S. Bank Stadium,t,sportturf,,,,,,,2025-09-19 00:11:29.804106,2025-09-19 22:25:42.295884
3181,2025_07_CAR_NYJ,2025,REG,7,67,47,2025-10-19 00:00:00,2025-10-19 00:00:00,SCHEDULED,,,,,,,,,,,,,,,MetLife Stadium,f,fieldturf,,,,,,,2025-09-19 00:11:29.804107,2025-09-19 22:25:42.295885
3182,2025_07_NE_TEN,2025,REG,7,66,51,2025-10-19 00:00:00,2025-10-19 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Nissan Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804107,2025-09-19 22:25:42.295885
3183,2025_07_NYG_DEN,2025,REG,7,59,44,2025-10-19 00:00:00,2025-10-19 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Empower Field at Mile High,f,grass,,,,,,,2025-09-19 00:11:29.804108,2025-09-19 22:25:42.295885
3184,2025_07_IND_LAC,2025,REG,7,55,62,2025-10-19 00:00:00,2025-10-19 00:00:00,SCHEDULED,,,,,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,,2025-09-19 00:11:29.804108,2025-09-19 22:25:42.295885
3185,2025_07_GB_ARI,2025,REG,7,54,53,2025-10-19 00:00:00,2025-10-19 00:00:00,SCHEDULED,,,,,,,,,,,,,,,State Farm Stadium,t,grass,,,,,,,2025-09-19 00:11:29.804109,2025-09-19 22:25:42.295886
3186,2025_07_WAS_DAL,2025,REG,7,41,46,2025-10-19 00:00:00,2025-10-19 00:00:00,SCHEDULED,,,,,,,,,,,,,,,AT&T Stadium,t,matrixturf,,,,,,,2025-09-19 00:11:29.80411,2025-09-19 22:25:42.295886
3187,2025_07_ATL_SF,2025,REG,7,38,63,2025-10-19 00:00:00,2025-10-19 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Levi's Stadium,f,grass,,,,,,,2025-09-19 00:11:29.80411,2025-09-19 22:25:42.295886
3188,2025_07_TB_DET,2025,REG,7,69,58,2025-10-20 00:00:00,2025-10-20 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Ford Field,t,fieldturf,,,,,,,2025-09-19 00:11:29.804111,2025-09-19 22:25:42.295887
3189,2025_07_HOU_SEA,2025,REG,7,45,52,2025-10-20 00:00:00,2025-10-20 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Lumen Field,f,fieldturf,,,,,,,2025-09-19 00:11:29.804111,2025-09-19 22:25:42.295887
3190,2025_08_MIN_LAC,2025,REG,8,55,43,2025-10-23 00:00:00,2025-10-23 00:00:00,SCHEDULED,,,,,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,,2025-09-19 00:11:29.804112,2025-09-19 22:25:42.295888
3191,2025_08_MIA_ATL,2025,REG,8,63,39,2025-10-26 00:00:00,2025-10-26 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Mercedes-Benz Stadium,t,fieldturf,,,,,,,2025-09-19 00:11:29.804113,2025-09-19 22:25:42.295888
3192,2025_08_CHI_BAL,2025,REG,8,48,68,2025-10-26 00:00:00,2025-10-26 00:00:00,SCHEDULED,,,,,,,,,,,,,,,M&T Bank Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804113,2025-09-19 22:25:42.295888
3193,2025_08_BUF_CAR,2025,REG,8,47,71,2025-10-26 00:00:00,2025-10-26 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Bank of America Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804114,2025-09-19 22:25:42.295889
3194,2025_08_NYJ_CIN,2025,REG,8,42,67,2025-10-26 00:00:00,2025-10-26 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Paycor Stadium,f,fieldturf,,,,,,,2025-09-19 00:11:29.804115,2025-09-19 22:25:42.295889
3195,2025_08_SF_HOU,2025,REG,8,52,38,2025-10-26 00:00:00,2025-10-26 00:00:00,SCHEDULED,,,,,,,,,,,,,,,NRG Stadium,t,astroturf,,,,,,,2025-09-19 00:11:29.804115,2025-09-19 22:25:42.295889
3196,2025_08_CLE_NE,2025,REG,8,51,40,2025-10-26 00:00:00,2025-10-26 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Gillette Stadium,f,fieldturf,,,,,,,2025-09-19 00:11:29.804116,2025-09-19 22:25:42.29589
3197,2025_08_NYG_PHI,2025,REG,8,60,44,2025-10-26 00:00:00,2025-10-26 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Lincoln Financial Field,f,grass,,,,,,,2025-09-19 00:11:29.804117,2025-09-19 22:25:42.29589
3198,2025_08_TB_NO,2025,REG,8,50,58,2025-10-26 00:00:00,2025-10-26 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Mercedes-Benz Superdome,t,sportturf,,,,,,,2025-09-19 00:11:29.804117,2025-09-19 22:25:42.29589
3209,2025_09_SF_NYG,2025,REG,9,44,38,2025-11-02 00:00:00,2025-11-02 00:00:00,SCHEDULED,,,,,,,,,,,,,,,MetLife Stadium,f,fieldturf,,,,,,,2025-09-19 00:11:29.804124,2025-09-19 22:25:42.295894
3210,2025_09_IND_PIT,2025,REG,9,65,62,2025-11-02 00:00:00,2025-11-02 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Acrisure Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804125,2025-09-19 22:25:42.295894
3211,2025_09_LAC_TEN,2025,REG,9,66,55,2025-11-02 00:00:00,2025-11-02 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Nissan Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804126,2025-09-19 22:25:42.295895
3212,2025_09_NO_LA,2025,REG,9,56,50,2025-11-02 00:00:00,2025-11-02 00:00:00,SCHEDULED,,,,,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,,2025-09-19 00:11:29.804126,2025-09-19 22:25:42.295895
3213,2025_09_JAX_LV,2025,REG,9,57,61,2025-11-02 00:00:00,2025-11-02 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Allegiant Stadium,t,grass,,,,,,,2025-09-19 00:11:29.804127,2025-09-19 22:25:42.295895
3214,2025_09_KC_BUF,2025,REG,9,71,70,2025-11-02 00:00:00,2025-11-02 00:00:00,SCHEDULED,,,,,,,,,,,,,,,New Era Field,f,a_turf,,,,,,,2025-09-19 00:11:29.804127,2025-09-19 22:25:42.295896
3215,2025_09_SEA_WAS,2025,REG,9,46,45,2025-11-02 00:00:00,2025-11-02 00:00:00,SCHEDULED,,,,,,,,,,,,,,,FedExField,f,grass,,,,,,,2025-09-19 00:11:29.804128,2025-09-19 22:25:42.295896
3216,2025_09_ARI_DAL,2025,REG,9,41,54,2025-11-03 00:00:00,2025-11-03 00:00:00,SCHEDULED,,,,,,,,,,,,,,,AT&T Stadium,t,matrixturf,,,,,,,2025-09-19 00:11:29.804129,2025-09-19 22:25:42.295896
3217,2025_10_LV_DEN,2025,REG,10,59,57,2025-11-06 00:00:00,2025-11-06 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Empower Field at Mile High,f,grass,,,,,,,2025-09-19 00:11:29.804129,2025-09-19 22:25:42.295897
3218,2025_10_ATL_IND,2025,REG,10,62,63,2025-11-09 00:00:00,2025-11-09 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Lucas Oil Stadium,t,fieldturf,,,,,,,2025-09-19 00:11:29.80413,2025-09-19 22:25:42.295897
3219,2025_10_NO_CAR,2025,REG,10,47,50,2025-11-09 00:00:00,2025-11-09 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Bank of America Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804131,2025-09-19 22:25:42.295897
3220,2025_10_NYG_CHI,2025,REG,10,68,44,2025-11-09 00:00:00,2025-11-09 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Soldier Field,f,grass,,,,,,,2025-09-19 00:11:29.804131,2025-09-19 22:25:42.295897
3221,2025_10_JAX_HOU,2025,REG,10,52,61,2025-11-09 00:00:00,2025-11-09 00:00:00,SCHEDULED,,,,,,,,,,,,,,,NRG Stadium,t,astroturf,,,,,,,2025-09-19 00:11:29.804132,2025-09-19 22:25:42.295898
3222,2025_10_BUF_MIA,2025,REG,10,39,71,2025-11-09 00:00:00,2025-11-09 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Hard Rock Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804133,2025-09-19 22:25:42.295898
3223,2025_10_BAL_MIN,2025,REG,10,43,48,2025-11-09 00:00:00,2025-11-09 00:00:00,SCHEDULED,,,,,,,,,,,,,,,U.S. Bank Stadium,t,sportturf,,,,,,,2025-09-19 00:11:29.804133,2025-09-19 22:25:42.295898
3224,2025_10_CLE_NYJ,2025,REG,10,67,40,2025-11-09 00:00:00,2025-11-09 00:00:00,SCHEDULED,,,,,,,,,,,,,,,MetLife Stadium,f,fieldturf,,,,,,,2025-09-19 00:11:29.804134,2025-09-19 22:25:42.295899
3225,2025_10_NE_TB,2025,REG,10,58,51,2025-11-09 00:00:00,2025-11-09 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Raymond James Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804135,2025-09-19 22:25:42.295899
3226,2025_10_ARI_SEA,2025,REG,10,45,54,2025-11-09 00:00:00,2025-11-09 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Lumen Field,f,fieldturf,,,,,,,2025-09-19 00:11:29.804135,2025-09-19 22:25:42.295899
3227,2025_10_LA_SF,2025,REG,10,38,56,2025-11-09 00:00:00,2025-11-09 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Levi's Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804136,2025-09-19 22:25:42.2959
3228,2025_10_DET_WAS,2025,REG,10,46,69,2025-11-09 00:00:00,2025-11-09 00:00:00,SCHEDULED,,,,,,,,,,,,,,,FedExField,f,grass,,,,,,,2025-09-19 00:11:29.804137,2025-09-19 22:25:42.2959
3229,2025_10_PIT_LAC,2025,REG,10,55,65,2025-11-09 00:00:00,2025-11-09 00:00:00,SCHEDULED,,,,,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,,2025-09-19 00:11:29.804137,2025-09-19 22:25:42.2959
3230,2025_10_PHI_GB,2025,REG,10,53,60,2025-11-10 00:00:00,2025-11-10 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Lambeau Field,f,grass,,,,,,,2025-09-19 00:11:29.804138,2025-09-19 22:25:42.2959
3231,2025_11_NYJ_NE,2025,REG,11,51,67,2025-11-13 00:00:00,2025-11-13 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Gillette Stadium,f,fieldturf,,,,,,,2025-09-19 00:11:29.804138,2025-09-19 22:25:42.295901
3232,2025_11_WAS_MIA,2025,REG,11,39,46,2025-11-16 00:00:00,2025-11-16 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Hard Rock Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804139,2025-09-19 22:25:42.295901
3233,2025_11_CAR_ATL,2025,REG,11,63,47,2025-11-16 00:00:00,2025-11-16 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Mercedes-Benz Stadium,t,fieldturf,,,,,,,2025-09-19 00:11:29.80414,2025-09-19 22:25:42.295901
3234,2025_11_TB_BUF,2025,REG,11,71,58,2025-11-16 00:00:00,2025-11-16 00:00:00,SCHEDULED,,,,,,,,,,,,,,,New Era Field,f,a_turf,,,,,,,2025-09-19 00:11:29.80414,2025-09-19 22:25:42.295902
3235,2025_11_LAC_JAX,2025,REG,11,61,55,2025-11-16 00:00:00,2025-11-16 00:00:00,SCHEDULED,,,,,,,,,,,,,,,TIAA Bank Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804141,2025-09-19 22:25:42.295902
3236,2025_11_CHI_MIN,2025,REG,11,43,68,2025-11-16 00:00:00,2025-11-16 00:00:00,SCHEDULED,,,,,,,,,,,,,,,U.S. Bank Stadium,t,sportturf,,,,,,,2025-09-19 00:11:29.804142,2025-09-19 22:25:42.295902
3237,2025_11_GB_NYG,2025,REG,11,44,53,2025-11-16 00:00:00,2025-11-16 00:00:00,SCHEDULED,,,,,,,,,,,,,,,MetLife Stadium,f,fieldturf,,,,,,,2025-09-19 00:11:29.804142,2025-09-19 22:25:42.295903
3238,2025_11_CIN_PIT,2025,REG,11,65,42,2025-11-16 00:00:00,2025-11-16 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Acrisure Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804143,2025-09-19 22:25:42.295903
3239,2025_11_HOU_TEN,2025,REG,11,66,52,2025-11-16 00:00:00,2025-11-16 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Nissan Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804144,2025-09-19 22:25:42.295903
3240,2025_11_SF_ARI,2025,REG,11,54,38,2025-11-16 00:00:00,2025-11-16 00:00:00,SCHEDULED,,,,,,,,,,,,,,,State Farm Stadium,t,grass,,,,,,,2025-09-19 00:11:29.804144,2025-09-19 22:25:42.295904
3241,2025_11_SEA_LA,2025,REG,11,56,45,2025-11-16 00:00:00,2025-11-16 00:00:00,SCHEDULED,,,,,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,,2025-09-19 00:11:29.804145,2025-09-19 22:25:42.295904
3242,2025_11_BAL_CLE,2025,REG,11,40,48,2025-11-16 00:00:00,2025-11-16 00:00:00,SCHEDULED,,,,,,,,,,,,,,,FirstEnergy Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804145,2025-09-19 22:25:42.295904
3243,2025_11_KC_DEN,2025,REG,11,59,70,2025-11-16 00:00:00,2025-11-16 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Empower Field at Mile High,f,grass,,,,,,,2025-09-19 00:11:29.804146,2025-09-19 22:25:42.295905
3244,2025_11_DET_PHI,2025,REG,11,60,69,2025-11-16 00:00:00,2025-11-16 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Lincoln Financial Field,f,grass,,,,,,,2025-09-19 00:11:29.804147,2025-09-19 22:25:42.295905
3245,2025_11_DAL_LV,2025,REG,11,57,41,2025-11-17 00:00:00,2025-11-17 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Allegiant Stadium,t,grass,,,,,,,2025-09-19 00:11:29.804147,2025-09-19 22:25:42.295905
3246,2025_12_BUF_HOU,2025,REG,12,52,71,2025-11-20 00:00:00,2025-11-20 00:00:00,SCHEDULED,,,,,,,,,,,,,,,NRG Stadium,t,astroturf,,,,,,,2025-09-19 00:11:29.804148,2025-09-19 22:25:42.295906
3247,2025_12_NYJ_BAL,2025,REG,12,48,67,2025-11-23 00:00:00,2025-11-23 00:00:00,SCHEDULED,,,,,,,,,,,,,,,M&T Bank Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804149,2025-09-19 22:25:42.295906
3248,2025_12_PIT_CHI,2025,REG,12,68,65,2025-11-23 00:00:00,2025-11-23 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Soldier Field,f,grass,,,,,,,2025-09-19 00:11:29.804149,2025-09-19 22:25:42.295906
3249,2025_12_NE_CIN,2025,REG,12,42,51,2025-11-23 00:00:00,2025-11-23 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Paycor Stadium,f,fieldturf,,,,,,,2025-09-19 00:11:29.80415,2025-09-19 22:25:42.295906
3250,2025_12_NYG_DET,2025,REG,12,69,44,2025-11-23 00:00:00,2025-11-23 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Ford Field,t,fieldturf,,,,,,,2025-09-19 00:11:29.80415,2025-09-19 22:25:42.295907
3251,2025_12_MIN_GB,2025,REG,12,53,43,2025-11-23 00:00:00,2025-11-23 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Lambeau Field,f,grass,,,,,,,2025-09-19 00:11:29.804151,2025-09-19 22:25:42.295907
3252,2025_12_IND_KC,2025,REG,12,70,62,2025-11-23 00:00:00,2025-11-23 00:00:00,SCHEDULED,,,,,,,,,,,,,,,GEHA Field at Arrowhead Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804152,2025-09-19 22:25:42.295907
3253,2025_12_SEA_TEN,2025,REG,12,66,45,2025-11-23 00:00:00,2025-11-23 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Nissan Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804152,2025-09-19 22:25:42.295908
3254,2025_12_JAX_ARI,2025,REG,12,54,61,2025-11-23 00:00:00,2025-11-23 00:00:00,SCHEDULED,,,,,,,,,,,,,,,State Farm Stadium,t,grass,,,,,,,2025-09-19 00:11:29.804153,2025-09-19 22:25:42.295908
3255,2025_12_CLE_LV,2025,REG,12,57,40,2025-11-23 00:00:00,2025-11-23 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Allegiant Stadium,t,grass,,,,,,,2025-09-19 00:11:29.804153,2025-09-19 22:25:42.295908
3256,2025_12_PHI_DAL,2025,REG,12,41,60,2025-11-23 00:00:00,2025-11-23 00:00:00,SCHEDULED,,,,,,,,,,,,,,,AT&T Stadium,t,matrixturf,,,,,,,2025-09-19 00:11:29.804154,2025-09-19 22:25:42.295909
3257,2025_12_ATL_NO,2025,REG,12,50,63,2025-11-23 00:00:00,2025-11-23 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Mercedes-Benz Superdome,t,sportturf,,,,,,,2025-09-19 00:11:29.804155,2025-09-19 22:25:42.295909
3258,2025_12_TB_LA,2025,REG,12,56,58,2025-11-23 00:00:00,2025-11-23 00:00:00,SCHEDULED,,,,,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,,2025-09-19 00:11:29.804156,2025-09-19 22:25:42.295909
3259,2025_12_CAR_SF,2025,REG,12,38,47,2025-11-24 00:00:00,2025-11-24 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Levi's Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804156,2025-09-19 22:25:42.295909
3260,2025_13_GB_DET,2025,REG,13,69,53,2025-11-27 00:00:00,2025-11-27 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Ford Field,t,fieldturf,,,,,,,2025-09-19 00:11:29.804157,2025-09-19 22:25:42.29591
3261,2025_13_KC_DAL,2025,REG,13,41,70,2025-11-27 00:00:00,2025-11-27 00:00:00,SCHEDULED,,,,,,,,,,,,,,,AT&T Stadium,t,matrixturf,,,,,,,2025-09-19 00:11:29.804157,2025-09-19 22:25:42.29591
3262,2025_13_CIN_BAL,2025,REG,13,48,42,2025-11-27 00:00:00,2025-11-27 00:00:00,SCHEDULED,,,,,,,,,,,,,,,M&T Bank Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804158,2025-09-19 22:25:42.29591
3263,2025_13_CHI_PHI,2025,REG,13,60,68,2025-11-28 00:00:00,2025-11-28 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Lincoln Financial Field,f,grass,,,,,,,2025-09-19 00:11:29.804159,2025-09-19 22:25:42.295911
3264,2025_13_LA_CAR,2025,REG,13,47,56,2025-11-30 00:00:00,2025-11-30 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Bank of America Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804159,2025-09-19 22:25:42.295911
3265,2025_13_SF_CLE,2025,REG,13,40,38,2025-11-30 00:00:00,2025-11-30 00:00:00,SCHEDULED,,,,,,,,,,,,,,,FirstEnergy Stadium,f,grass,,,,,,,2025-09-19 00:11:29.80416,2025-09-19 22:25:42.295911
3266,2025_13_HOU_IND,2025,REG,13,62,52,2025-11-30 00:00:00,2025-11-30 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Lucas Oil Stadium,t,fieldturf,,,,,,,2025-09-19 00:11:29.804161,2025-09-19 22:25:42.295912
3267,2025_13_NO_MIA,2025,REG,13,39,50,2025-11-30 00:00:00,2025-11-30 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Hard Rock Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804161,2025-09-19 22:25:42.295912
3268,2025_13_ATL_NYJ,2025,REG,13,67,63,2025-11-30 00:00:00,2025-11-30 00:00:00,SCHEDULED,,,,,,,,,,,,,,,MetLife Stadium,f,fieldturf,,,,,,,2025-09-19 00:11:29.804162,2025-09-19 22:25:42.295912
3269,2025_13_ARI_TB,2025,REG,13,58,54,2025-11-30 00:00:00,2025-11-30 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Raymond James Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804163,2025-09-19 22:25:42.295913
3270,2025_13_JAX_TEN,2025,REG,13,66,61,2025-11-30 00:00:00,2025-11-30 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Nissan Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804163,2025-09-19 22:25:42.295913
3271,2025_13_MIN_SEA,2025,REG,13,45,43,2025-11-30 00:00:00,2025-11-30 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Lumen Field,f,fieldturf,,,,,,,2025-09-19 00:11:29.804164,2025-09-19 22:25:42.295913
3272,2025_13_LV_LAC,2025,REG,13,55,57,2025-11-30 00:00:00,2025-11-30 00:00:00,SCHEDULED,,,,,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,,2025-09-19 00:11:29.804164,2025-09-19 22:25:42.295913
3273,2025_13_BUF_PIT,2025,REG,13,65,71,2025-11-30 00:00:00,2025-11-30 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Acrisure Stadium,f,grass,,,,,,,2025-09-19 00:11:29.804165,2025-09-19 22:25:42.295914
3274,2025_13_DEN_WAS,2025,REG,13,46,59,2025-11-30 00:00:00,2025-11-30 00:00:00,SCHEDULED,,,,,,,,,,,,,,,FedExField,f,grass,,,,,,,2025-09-19 00:11:29.804166,2025-09-19 22:25:42.295914
3275,2025_13_NYG_NE,2025,REG,13,51,44,2025-12-01 00:00:00,2025-12-01 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Gillette Stadium,f,fieldturf,,,,,,,2025-09-19 00:11:29.804166,2025-09-19 22:25:42.295914
3276,2025_14_DAL_DET,2025,REG,14,69,41,2025-12-04 00:00:00,2025-12-04 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Ford Field,t,fieldturf,,,,,,,2025-09-19 00:11:29.804167,2025-09-19 22:25:42.295915
3277,2025_14_SEA_ATL,2025,REG,14,63,45,2025-12-07 00:00:00,2025-12-07 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Mercedes-Benz Stadium,t,fieldturf,,,,,,,2025-09-19 00:11:29.804168,2025-09-19 22:25:42.295915
